Species,Weight,Length1,Length2,Length3,Height,Width
Bream,591.7,29.79,31.68,37.59,15.55,5.16
Roach,147.49,21.12,21.83,24.72,6.38,3.62
Perch,366.42,25.46,27.09,29.13,7.77,4.88
Roach,150.53,20.65,21.61,23.61,7.03,3.8
Roach,153.4,21.32,22.47,23.72,6.36,3.77
Pike,700.26,42.91,42.57,45.41,7.71,4.87
Pike,671.97,42.5,44.6,45.8,7.41,5.0
Perch,374.13,26.92,26.57,26.68,7.13,4.24
Pike,504.9,41.67,43.0,43.97,7.29,4.9
Smelt,11.75,11.29,11.48,12.44,2.31,1.38
Perch,404.99,26.66,27.09,28.53,6.99,4.88
Roach,150.45,19.82,22.03,24.35,6.51,3.64
Smelt,9.6,11.07,12.27,12.68,2.2,1.23
Roach,141.6,21.47,23.39,23.97,6.76,3.6
Perch,215.27,27.18,27.19,29.43,7.92,4.15
Parkki,139.2,19.57,19.87,22.75,8.71,3.14
Whitefish,449.11,27.95,26.88,31.42,9.22,4.45
Perch,211.09,23.52,27.35,28.32,8.16,3.95
Roach,144.45,21.12,21.14,25.22,6.58,3.69
Smelt,10.1,11.87,11.8,12.68,2.23,1.34
Roach,149.01,20.91,22.25,25.47,6.83,3.71
Perch,377.99,24.98,29.74,29.13,7.2,4.28
Smelt,11.52,11.98,12.21,12.58,2.23,1.26
Perch,202.73,24.49,26.57,28.88,8.0,4.92
Whitefish,486.15,26.61,27.16,30.8,9.22,4.49
Whitefish,458.37,25.86,27.16,30.82,9.48,4.63
Roach,146.03,19.61,22.7,25.35,6.83,3.75
Roach,141.6,20.5,21.14,24.6,6.43,3.78
Pike,504.9,40.5,43.0,48.09,7.41,5.06
Parkki,146.45,18.62,18.78,22.97,8.53,3.36
Pike,735.63,41.3,45.48,48.09,7.26,5.2
Bream,599.29,28.79,32.67,36.57,14.21,5.48
Smelt,10.95,11.19,12.45,12.68,2.29,1.26
Parkki,150.8,17.64,20.76,23.66,8.11,3.14
Whitefish,472.26,27.95,27.44,32.41,9.86,4.49
Smelt,11.18,11.07,12.08,12.81,2.36,1.25
Whitefish,458.37,24.32,27.79,30.18,9.57,4.78
Bream,610.0,31.92,33.77,36.96,15.4,5.43
Smelt,11.18,11.41,11.21,12.55,2.2,1.25
Roach,147.49,20.23,22.25,25.35,6.77,3.46
Parkki,139.2,19.38,19.97,23.2,9.16,3.33
Smelt,9.5,10.73,12.69,13.36,2.13,1.42
Whitefish,444.48,27.68,28.65,29.88,9.04,4.77
Roach,154.88,20.09,21.61,24.47,6.77,3.66
Parkki,139.2,17.64,20.29,22.97,8.71,3.01
Bream,648.72,29.79,33.66,36.44,14.66,5.23
Roach,152.05,21.68,21.16,24.47,6.83,3.77
Smelt,11.06,11.18,12.33,13.47,2.34,1.43
Whitefish,476.89,26.88,26.6,30.18,8.95,5.12
Parkki,153.36,17.27,20.7,20.99,8.28,3.42
Roach,147.5,21.26,22.27,26.09,6.76,3.73
Bream,599.29,31.21,31.45,36.82,15.55,5.23
Pike,520.2,40.9,42.39,45.8,7.65,4.68
Perch,381.85,24.98,25.27,26.12,6.99,4.28
Smelt,11.87,11.98,11.21,12.71,2.25,1.24
Parkki,142.1,18.81,20.17,21.21,8.11,3.26
Perch,377.99,25.35,29.45,28.88,7.84,4.2
Roach,147.49,20.23,21.16,25.84,6.38,3.6
Bream,591.7,29.7,31.45,37.59,15.03,5.44
Pike,499.8,39.7,43.28,48.73,7.71,4.63
Pike,494.7,40.1,45.93,44.43,7.34,4.97
Roach,148.97,19.82,23.39,25.35,6.9,3.78
Whitefish,299.88,25.82,28.94,30.82,9.13,5.22
Whitefish,290.7,26.88,26.88,33.04,8.43,4.82
Pike,504.9,41.7,43.72,44.88,7.26,4.92
Smelt,9.6,11.75,11.96,13.1,2.27,1.24
Roach,150.53,21.68,23.17,25.6,6.38,3.78
Perch,198.55,23.04,28.04,26.95,6.99,4.15
Parkki,147.9,17.27,19.87,24.36,8.7,3.19
Smelt,10.3,10.96,11.21,13.6,2.27,1.4
Parkki,152.25,19.0,19.77,21.65,8.54,3.36
Pike,510.0,42.91,41.71,46.36,7.26,5.06
Smelt,10.95,11.87,12.15,13.62,2.18,1.29
Roach,146.03,19.68,21.58,25.97,6.38,3.71
Smelt,10.2,11.75,11.92,13.21,2.27,1.34
Pike,515.1,42.11,44.29,45.34,7.58,4.77
Parkki,147.9,18.73,19.58,21.65,8.11,3.26
Smelt,11.75,11.64,11.45,13.76,2.36,1.34
Parkki,146.45,18.73,19.18,21.43,8.7,2.98
Parkki,152.25,18.36,20.56,24.36,8.71,3.11
Perch,377.99,24.01,27.75,28.05,8.16,4.15
Perch,389.56,25.09,25.01,28.53,7.77,4.69
Whitefish,296.82,26.37,28.65,31.77,8.87,4.63
Parkki,151.86,18.73,19.58,22.53,8.79,3.42
Roach,155.09,21.06,21.8,24.97,6.58,3.49
Parkki,151.86,19.57,20.49,22.09,8.36,3.16
Perch,202.73,25.88,26.05,28.32,7.77,4.28
Bream,642.54,30.7,32.01,37.59,14.42,5.64
Bream,597.8,30.31,33.99,36.44,14.66,5.37
Pike,707.34,39.3,45.04,48.09,7.86,4.97
Pike,530.4,40.1,44.16,47.78,7.34,4.82
Parkki,139.2,18.43,21.32,21.87,8.89,3.33
Whitefish,439.85,27.68,27.5,31.45,9.86,4.92
Perch,385.71,25.88,27.09,28.32,7.92,4.54
Bream,610.0,31.82,32.12,36.82,14.21,5.17
Parkki,143.55,18.55,20.56,24.13,9.34,3.26
Pike,525.3,39.2,43.43,45.89,7.64,5.1
Smelt,10.95,11.07,12.33,12.94,2.2,1.39
Smelt,10.95,10.85,12.27,12.81,2.31,1.3
Pike,515.1,41.26,43.72,48.73,6.93,4.82
Whitefish,476.89,25.6,28.94,31.72,8.51,4.59
Perch,204.82,25.46,25.01,27.5,6.64,4.92
Parkki,147.35,18.73,19.58,22.31,9.34,3.14
Parkki,142.84,18.05,20.7,22.31,8.45,3.19
Smelt,9.9,11.86,12.57,12.97,2.22,1.21
Bream,605.47,28.88,32.01,37.2,15.1,5.21
Smelt,12.1,11.64,12.21,12.94,2.18,1.36
Perch,200.64,24.49,28.04,26.4,8.16,4.11
Roach,154.88,19.47,21.83,25.1,6.56,3.73
Whitefish,315.18,26.08,27.44,30.8,9.19,4.78
Parkki,154.87,17.64,21.32,22.97,8.89,3.23
Bream,622.2,31.82,31.78,38.35,14.42,5.49
Whitefish,486.15,26.61,30.39,30.18,9.09,4.97
Pike,489.6,42.91,43.0,47.63,7.29,4.72
Smelt,11.64,11.29,12.45,13.87,2.29,1.42
Pike,515.1,41.3,41.28,47.78,7.41,5.15
Roach,155.09,21.32,23.36,25.1,6.83,3.6
Roach,147.5,19.61,22.72,24.6,6.38,3.47
Bream,634.4,29.7,32.01,39.27,14.73,5.21
Bream,642.54,30.91,32.34,36.82,15.4,5.54
Parkki,143.55,18.18,21.73,22.27,9.25,3.23
Perch,206.91,26.66,27.19,28.32,6.92,4.88
Perch,385.71,23.52,28.89,26.4,7.61,4.83
Smelt,11.18,11.64,12.39,12.81,2.18,1.39
Perch,206.91,24.49,29.17,30.34,8.08,4.24
Smelt,11.18,11.07,11.33,13.47,2.12,1.32
Whitefish,453.74,25.86,28.65,30.18,9.22,5.27
Pike,510.0,38.9,45.93,47.31,6.93,4.87
Perch,209.0,26.92,29.74,30.04,7.27,4.15
Pike,714.41,43.32,43.86,45.89,7.19,5.05
Bream,642.54,29.7,32.45,38.35,14.21,5.54
Bream,648.72,28.79,32.12,38.74,15.49,5.17
Whitefish,449.11,26.37,29.23,30.5,9.04,4.92
Bream,634.4,31.52,32.01,38.5,15.94,5.43
Perch,217.36,25.88,26.57,28.88,7.06,4.11
Whitefish,321.3,27.15,29.4,31.11,9.48,4.54
Whitefish,290.7,25.09,26.6,32.03,9.86,4.73
Parkki,139.2,18.62,21.53,24.13,8.45,3.11
Parkki,150.35,18.91,21.53,22.31,8.54,3.19
Bream,593.12,30.1,32.01,37.59,15.79,5.33
Bream,648.72,28.88,32.67,38.12,15.94,5.17
Roach,156.61,19.47,22.47,26.22,6.38,3.6
Parkki,152.25,17.27,20.56,21.87,9.16,3.19
Pike,721.48,39.7,44.16,48.25,7.79,5.1
Smelt,10.3,11.75,11.84,13.62,2.22,1.35
Parkki,151.86,18.36,19.18,23.66,8.63,3.2
Perch,377.99,26.92,28.6,26.68,6.99,3.99
Roach,144.55,19.88,22.27,23.72,6.71,3.69
Smelt,11.41,11.87,11.8,13.49,2.36,1.29
Parkki,144.34,17.82,19.97,23.66,8.36,3.07
Whitefish,453.74,25.34,28.28,32.34,9.19,4.92
Pike,530.4,42.91,40.85,48.73,7.56,4.85
Smelt,12.1,11.87,12.27,13.49,2.16,1.23
Smelt,9.4,11.75,11.96,13.74,2.18,1.33
Bream,634.4,30.31,34.32,39.89,15.64,5.26
Bream,617.83,30.7,33.66,36.96,15.64,5.21
Pike,494.7,42.08,45.04,48.09,7.07,5.06
Whitefish,299.88,25.55,28.0,30.5,8.43,4.59
Whitefish,302.94,26.61,28.94,31.14,9.04,5.02
Roach,149.01,21.06,21.58,24.97,6.9,3.55
Smelt,11.29,11.64,11.21,13.1,2.09,1.28
Whitefish,312.12,26.11,29.4,30.49,9.13,5.07
Pike,735.63,38.5,41.71,49.2,7.65,5.06
Perch,366.42,24.25,29.74,28.88,7.61,4.64
Pike,693.19,41.26,44.29,48.09,7.64,4.82
Whitefish,476.89,25.6,28.84,32.72,9.29,4.59
Perch,209.0,26.92,28.89,29.74,8.24,4.83
Smelt,11.98,10.96,12.57,13.76,2.29,1.33
Bream,630.19,29.49,33.33,37.59,15.7,5.59
Roach,153.4,20.65,22.03,23.97,6.83,3.71
Pike,515.1,40.1,45.48,48.73,7.64,5.05
Pike,510.0,40.85,44.72,45.8,7.58,4.9
Parkki,156.37,18.36,19.77,21.21,8.62,3.13
Whitefish,293.76,25.55,29.81,30.5,8.69,5.02
Whitefish,290.7,25.82,28.28,31.45,8.69,4.92
Roach,144.45,20.65,23.14,23.72,6.36,3.75
Roach,156.61,21.53,22.94,26.09,6.43,3.8
Perch,211.09,27.44,28.32,26.12,6.71,4.64
Whitefish,439.85,24.32,27.16,30.18,9.38,4.82
Smelt,11.52,10.73,12.33,13.21,2.27,1.24
Roach,146.03,19.82,22.7,25.22,7.03,3.69
Whitefish,290.7,26.08,26.6,29.57,8.43,4.49
Bream,579.5,29.09,33.66,36.57,14.36,5.49
Smelt,11.41,10.73,11.6,13.36,2.36,1.32
Perch,393.42,23.28,24.75,29.13,7.2,4.78
Parkki,139.2,17.27,18.98,22.53,8.96,3.39
Bream,611.65,30.4,34.43,39.89,15.64,5.23
Bream,628.3,30.4,33.11,39.27,15.94,5.12
Parkki,145.84,19.19,18.78,23.43,8.79,3.36
Bream,610.0,30.31,34.32,38.74,15.7,5.33
Smelt,11.64,11.29,11.8,12.81,2.29,1.32
Parkki,145.0,18.0,19.18,23.2,8.96,3.07
Smelt,9.8,11.98,12.57,12.58,2.13,1.43
Whitefish,476.89,27.41,28.94,29.26,8.43,4.92
Bream,579.5,30.91,31.45,39.27,14.8,5.02
Parkki,145.84,18.73,20.56,23.66,9.34,3.2
Pike,504.9,41.67,44.72,44.43,7.29,4.7
Smelt,9.4,10.73,11.48,13.08,2.2,1.33
Roach,152.05,21.68,23.14,24.1,6.49,3.71
Perch,404.99,25.46,28.32,28.05,7.13,4.54
Perch,206.91,23.28,27.19,26.12,6.92,4.32
Smelt,11.29,11.3,11.56,12.81,2.12,1.32
Parkki,152.25,18.55,18.98,22.5,8.36,3.07
Perch,219.45,27.18,28.6,28.88,7.2,4.03
Smelt,11.75,11.41,12.04,13.62,2.27,1.43
Bream,603.9,30.31,31.45,38.35,14.36,5.16
Whitefish,481.52,26.62,27.44,30.18,9.38,4.49
Bream,605.47,30.91,32.34,36.82,15.55,5.26
Perch,217.36,24.98,25.79,26.12,8.08,4.88
Bream,599.29,29.18,32.78,39.27,15.25,5.49
Parkki,152.25,17.82,20.17,23.66,8.7,3.26
Perch,401.13,23.04,26.31,26.68,7.53,3.95
Roach,152.05,20.23,23.36,24.22,6.84,3.73
Parkki,142.84,19.38,20.91,24.36,9.16,3.2
Pike,686.12,41.3,41.71,44.88,7.29,4.9
Whitefish,312.12,26.37,28.28,29.26,9.04,5.12
Parkki,151.86,17.27,20.76,22.75,9.16,3.39
Whitefish,302.94,25.34,27.44,31.14,9.38,4.92
Parkki,149.35,18.05,21.53,23.9,8.71,3.14
Roach,153.57,21.12,23.17,23.86,6.49,3.77
Bream,616.1,29.18,32.67,38.35,15.49,5.12
Bream,593.12,31.62,33.0,37.97,15.94,5.02
Perch,219.45,24.73,26.83,26.4,7.27,4.11
Roach,144.55,21.06,23.14,23.97,6.64,3.6
Whitefish,458.37,26.62,27.79,30.8,8.34,4.73
Pike,714.41,39.3,44.72,44.43,7.29,5.02
Whitefish,449.11,25.34,30.39,31.42,9.22,4.87
Whitefish,290.7,25.6,28.84,32.72,9.04,5.27
Pike,742.7,40.02,44.16,45.41,7.29,5.1
Smelt,11.87,11.07,11.72,12.71,2.25,1.32
Pike,693.19,42.5,43.0,48.25,7.49,4.63
Parkki,150.35,18.91,21.73,22.75,8.54,3.26
Smelt,11.18,10.73,12.39,13.62,2.14,1.39
Smelt,9.8,10.85,11.92,13.36,2.36,1.4
Perch,206.91,23.28,25.53,28.83,7.53,3.95
Perch,217.36,23.04,26.83,28.83,8.08,4.64
Bream,593.12,31.62,33.0,39.66,15.34,5.49
Bream,599.29,29.4,33.44,40.27,15.4,5.7
Bream,605.47,31.82,32.78,36.82,15.7,5.33
Roach,144.55,21.26,21.14,23.61,6.45,3.47
Parkki,137.75,18.81,19.58,23.43,8.36,3.04
Smelt,11.64,11.07,11.72,13.23,2.34,1.24
Roach,150.45,21.32,22.05,24.97,6.49,3.42
Roach,146.03,21.12,22.25,25.72,6.49,3.51
Bream,611.65,31.21,32.01,38.74,14.42,5.7
Perch,389.56,23.52,28.32,29.74,8.08,4.2
Smelt,11.75,10.96,12.57,12.58,2.2,1.4
Pike,735.63,41.7,44.72,45.41,7.79,4.85
Roach,154.88,21.47,21.8,24.72,6.51,3.77
Roach,146.03,19.88,21.83,24.47,6.77,3.58
Parkki,146.45,19.19,20.49,22.75,9.07,3.26
Whitefish,321.3,25.55,28.84,29.26,8.95,4.87
Bream,591.7,29.79,31.68,38.74,14.73,5.59
Bream,636.36,30.91,34.1,38.12,14.8,5.17
Roach,150.53,20.71,22.72,25.1,6.96,3.75
Parkki,137.75,18.36,19.18,23.2,8.63,3.19
Pike,525.3,41.7,42.39,47.63,7.29,5.0
Bream,640.5,30.91,34.43,37.2,14.51,5.02
Smelt,9.4,11.64,12.69,12.97,2.22,1.39
Perch,217.36,23.28,27.35,28.32,7.06,4.73
Smelt,11.64,10.73,12.21,13.47,2.27,1.38
Roach,144.55,20.71,23.36,23.97,6.83,3.57
Bream,630.19,31.52,33.11,38.5,14.36,5.54
Perch,202.73,27.44,24.75,30.04,7.27,4.78
Perch,217.36,26.66,24.75,31.54,6.64,4.36
Bream,611.65,28.88,33.99,36.96,14.66,5.44
Whitefish,309.06,26.88,29.81,32.34,9.96,4.54
Pike,721.48,41.7,44.6,45.34,7.19,5.06
Whitefish,463.0,25.82,27.16,30.18,9.19,4.87
Parkki,145.0,18.62,20.7,23.2,8.45,3.23
Roach,154.88,20.65,22.25,24.85,6.77,3.78
Bream,624.01,31.92,34.32,37.97,15.25,5.39
Bream,591.7,28.88,32.78,39.89,15.18,5.48
Roach,159.65,20.09,22.03,24.35,6.43,3.46
Bream,593.12,31.31,32.45,37.97,15.18,5.26
Smelt,9.4,11.64,11.72,12.44,2.18,1.34
Bream,579.5,29.7,32.34,36.44,14.21,5.54
Pike,671.97,41.3,40.85,48.25,7.0,4.82
Perch,393.42,24.25,26.31,28.6,7.92,3.95
Whitefish,444.48,27.95,27.44,32.72,9.22,4.87
Smelt,9.7,10.84,11.21,13.49,2.09,1.32
Whitefish,476.89,26.88,29.23,31.72,9.04,4.63
Whitefish,318.24,26.35,29.81,31.11,8.87,4.87
Whitefish,481.52,24.83,30.39,30.18,9.22,4.77
Smelt,9.5,11.29,11.92,13.87,2.16,1.43
Perch,204.82,24.49,27.09,27.77,8.24,4.83
Whitefish,458.37,26.08,27.79,29.26,9.22,4.97
Parkki,144.34,18.62,19.18,23.9,8.89,3.36
Roach,158.13,19.82,23.36,24.1,6.58,3.69
Pike,489.6,42.5,41.71,43.51,7.49,5.06
Whitefish,449.11,25.86,28.84,29.26,9.13,4.45
Perch,217.36,24.25,25.27,26.68,6.71,3.95
Bream,610.0,29.79,31.68,39.12,15.18,5.48
Whitefish,439.85,27.15,26.6,32.41,9.96,4.73
Pike,515.1,42.11,43.28,45.8,7.26,5.05
Parkki,150.8,19.09,20.7,23.2,8.79,3.2
Perch,397.28,26.66,27.19,27.77,6.78,4.97
Whitefish,463.0,26.62,29.4,31.77,8.78,4.87
Roach,141.6,19.88,21.14,23.86,6.45,3.78
Whitefish,321.3,27.95,27.5,30.49,8.78,5.22
Whitefish,315.18,26.35,26.6,32.03,9.96,5.17
Parkki,142.84,19.76,19.97,23.2,8.63,3.01
Roach,148.97,21.26,23.36,23.97,6.83,3.49
Roach,158.13,20.91,23.14,23.72,6.71,3.6
Whitefish,309.06,24.58,30.39,31.42,9.57,4.59
Perch,200.64,26.4,26.83,26.12,6.85,4.15
Bream,648.72,31.21,33.77,39.89,14.66,5.32
Roach,153.4,20.29,22.25,23.97,6.19,3.8
Whitefish,299.88,24.58,26.6,31.72,9.86,5.12
Pike,510.0,43.32,41.71,49.67,7.36,4.8
Roach,148.97,20.29,23.14,26.22,6.32,3.8
Pike,700.26,40.1,44.29,43.97,7.56,5.2
Bream,599.29,30.61,33.44,39.27,15.7,5.37
Roach,140.12,21.68,21.16,24.35,6.36,3.42
Smelt,9.9,10.73,11.45,13.08,2.25,1.3
Smelt,11.06,11.87,12.15,13.21,2.25,1.36
Perch,404.99,25.22,26.05,30.64,7.69,4.2
Parkki,147.35,17.45,20.37,21.43,8.19,3.16
Roach,146.03,21.32,22.25,25.47,6.77,3.55
Parkki,145.0,19.95,20.29,21.87,8.53,3.07
Whitefish,472.26,27.15,28.94,30.49,8.43,4.92
Pike,679.04,40.1,41.28,43.97,7.86,4.7
Perch,374.13,26.14,25.27,29.74,6.71,3.95
Bream,591.7,31.92,32.67,40.43,15.64,5.48
Whitefish,318.24,25.82,29.4,33.36,8.43,5.07
Roach,154.88,20.65,22.05,23.61,6.56,3.84
Pike,504.9,39.3,43.86,47.31,7.19,4.77
Roach,153.4,19.68,21.58,25.35,6.9,3.42
Bream,624.01,29.09,34.65,39.27,14.51,5.64
Pike,721.48,40.85,43.28,45.8,7.22,5.11
Smelt,11.75,11.53,11.33,13.62,2.27,1.3
Perch,213.18,24.01,28.89,27.77,8.08,4.07
Roach,151.93,21.47,21.16,25.47,6.83,3.62
Smelt,9.4,11.75,11.72,12.94,2.16,1.26
Whitefish,299.88,27.41,27.5,32.03,9.48,4.78
Pike,671.97,38.9,45.93,44.94,7.64,4.72
Bream,610.0,29.18,32.45,36.57,15.4,5.12
Parkki,154.87,19.76,20.91,20.99,8.62,3.17
Parkki,152.25,19.95,20.29,23.9,8.53,3.2
Bream,622.2,30.91,31.45,36.82,14.58,5.64
Parkki,147.9,18.43,21.32,24.13,8.54,3.36
Perch,393.42,24.25,28.6,27.5,7.77,4.64
Pike,504.9,42.11,45.15,44.43,7.79,4.87
Bream,642.54,31.52,34.32,37.97,14.51,5.17
Pike,735.63,40.02,41.95,44.88,7.36,5.1
Bream,579.5,30.61,34.43,40.27,14.51,5.39
Bream,597.8,29.4,31.68,36.82,15.94,5.49
Whitefish,476.89,24.32,30.39,29.57,9.29,4.77
Smelt,11.41,11.41,11.72,12.44,2.09,1.4
Whitefish,321.3,26.11,27.72,32.03,9.38,4.82
Pike,700.26,43.32,45.15,48.73,7.36,4.85
Smelt,10.3,11.86,12.33,13.47,2.12,1.36
Bream,591.7,30.7,31.68,39.12,15.7,5.12
Perch,204.82,24.49,28.6,26.4,6.92,3.99
Smelt,10.0,11.19,11.72,12.44,2.18,1.39
Bream,611.65,31.21,32.67,36.44,15.94,5.7
Parkki,157.87,17.64,20.76,22.74,8.53,3.29
Pike,728.56,40.85,44.29,46.83,7.22,4.8
Perch,211.09,27.18,27.47,31.54,8.24,4.32
Parkki,147.9,18.81,20.91,20.99,8.36,3.36
Parkki,142.84,18.73,20.29,24.36,8.63,3.29
Bream,585.6,31.01,31.68,37.73,15.64,5.48
Parkki,142.84,18.05,20.91,22.97,8.53,3.42
Whitefish,309.06,26.35,26.6,29.88,9.13,4.68
Bream,605.47,28.88,32.67,36.44,14.8,5.23
Bream,648.72,31.21,31.35,40.04,15.4,5.54
Pike,494.7,39.61,42.14,43.97,7.58,4.68
Perch,211.09,26.66,26.05,27.5,7.06,4.78
Smelt,11.98,11.75,12.69,13.76,2.31,1.39
Bream,579.5,28.79,31.35,37.97,14.21,5.59
Whitefish,299.88,27.41,29.23,29.88,9.67,4.87
Smelt,11.29,11.29,12.57,13.74,2.16,1.26
Bream,591.7,28.88,34.32,36.44,14.8,5.17
Bream,586.94,29.49,33.77,36.82,14.21,5.59
Perch,385.71,27.18,26.57,28.05,7.61,4.15
Bream,617.83,30.0,34.65,39.12,15.49,5.7
Smelt,11.52,11.75,11.48,12.58,2.2,1.34
Pike,679.04,42.5,46.37,48.25,7.07,5.11
Roach,148.97,21.06,22.27,24.35,6.45,3.67
Bream,610.0,30.0,33.44,36.96,14.21,5.7
Whitefish,309.06,26.88,27.16,32.09,9.04,5.22
Roach,151.93,20.71,23.14,23.61,6.56,3.55
Parkki,150.35,18.62,19.97,23.43,8.96,3.19
Pike,693.19,39.2,42.83,43.51,7.36,4.92
Parkki,153.36,18.55,21.53,22.31,9.16,3.29
Whitefish,481.52,25.09,29.81,30.82,9.96,4.92
Bream,591.7,30.1,33.66,37.2,15.79,5.39
Parkki,157.87,19.76,19.66,23.43,8.45,3.23
Bream,593.12,31.82,34.43,37.97,15.4,5.44
Pike,530.4,41.7,45.48,46.26,7.34,4.75
Pike,489.6,41.7,43.0,47.78,7.51,4.87
Smelt,11.64,10.73,11.33,13.08,2.18,1.32
Perch,381.85,25.88,26.57,28.88,8.0,4.15
Smelt,11.64,11.52,12.45,13.87,2.16,1.32
Whitefish,318.24,27.95,28.84,32.72,10.05,4.87
Roach,152.05,20.09,21.16,24.97,6.9,3.67
Bream,624.01,29.4,31.68,40.04,15.94,5.26
Roach,147.5,19.82,21.16,25.97,6.71,3.47
Roach,159.65,21.68,21.16,24.6,6.69,3.75
Parkki,153.36,17.27,19.18,22.04,9.07,3.01
Parkki,147.9,19.76,20.08,21.65,9.16,3.2
Whitefish,299.88,25.86,28.65,31.45,8.87,4.49
Perch,389.56,25.61,25.53,28.53,7.06,4.78
Whitefish,293.76,24.32,29.52,32.41,9.38,4.87
Bream,636.36,31.52,33.11,40.43,14.95,5.33
Pike,535.5,39.7,41.28,48.73,7.14,5.02
Pike,489.6,41.7,45.04,47.17,6.93,4.9
Smelt,9.5,11.29,12.69,13.49,2.13,1.23
Bream,610.0,30.31,33.44,36.82,14.36,5.17
Perch,211.09,26.4,27.47,28.05,7.61,4.15
Parkki,149.35,18.91,20.91,22.97,8.62,3.26
Bream,616.1,30.7,34.76,40.04,15.49,5.39
Smelt,9.9,10.95,11.84,12.94,2.27,1.36
Roach,155.09,20.85,22.72,24.6,6.51,3.69
Bream,640.5,30.1,34.65,37.34,15.1,5.28
Roach,144.55,20.5,23.14,24.97,6.84,3.47
Whitefish,302.94,25.6,28.94,31.45,9.22,4.63
Bream,642.54,30.0,33.11,40.27,14.42,5.02
Roach,153.4,20.09,21.14,26.22,6.77,3.47
Whitefish,296.82,24.58,28.56,30.18,9.67,5.02
Bream,586.94,29.7,32.67,37.59,15.64,5.28
Bream,610.0,30.61,32.01,39.27,14.95,5.32
Smelt,11.06,11.53,11.45,13.23,2.34,1.29
Bream,624.01,29.09,32.78,39.27,15.7,5.54
Whitefish,302.94,25.86,28.65,30.18,8.78,5.22
Bream,611.65,31.62,34.76,37.34,14.36,5.26
Pike,714.41,41.7,43.72,47.63,7.44,4.72
Roach,153.57,20.91,22.92,26.22,6.63,3.57
Pike,520.2,40.85,42.57,47.78,7.19,4.97
Pike,494.7,38.9,43.72,47.78,7.79,5.0
Smelt,10.0,10.95,12.69,12.68,2.23,1.4
Roach,144.55,20.71,23.17,24.85,6.36,3.53
Roach,143.07,21.06,22.92,23.86,6.96,3.57
Roach,147.49,20.23,21.58,25.6,6.84,3.75
Bream,593.12,30.7,32.45,39.5,15.34,5.59
Roach,145.97,19.82,22.72,24.72,6.77,3.71
Smelt,10.95,10.96,11.21,12.44,2.12,1.28
Whitefish,449.11,27.95,28.65,32.34,8.69,4.82
Smelt,9.9,11.19,11.68,12.97,2.16,1.35
Roach,148.97,21.47,21.8,26.09,6.83,3.42
Smelt,11.29,11.18,12.27,13.23,2.14,1.29
Perch,397.28,23.52,27.47,26.95,7.27,4.54
Perch,370.28,24.98,24.75,26.95,7.61,4.15
Perch,217.36,23.77,28.89,28.32,6.58,4.59
Roach,150.53,20.03,21.36,23.97,6.69,3.77
Bream,579.5,31.82,33.11,39.89,15.25,5.21
Roach,149.01,21.26,22.47,25.84,6.51,3.53
Whitefish,315.18,27.68,28.0,33.36,9.04,5.12
Parkki,157.87,18.0,20.17,22.97,8.7,3.29
Whitefish,444.48,25.09,26.6,31.72,8.43,5.22
Parkki,142.1,18.73,19.38,20.99,8.45,3.36
Smelt,9.8,11.3,12.15,13.36,2.18,1.26
Roach,153.4,19.88,22.7,24.22,6.43,3.77
Bream,586.94,30.0,34.1,36.96,15.49,5.32
Whitefish,293.76,24.83,28.36,31.42,8.78,4.68
Bream,648.72,28.79,32.45,36.44,15.7,5.37
Whitefish,486.15,27.68,27.5,31.42,9.38,4.87
Smelt,9.8,11.41,12.45,12.81,2.18,1.34
Bream,640.5,30.1,34.1,38.88,14.88,5.54
Pike,530.4,42.11,41.71,43.97,7.65,5.0
Parkki,150.8,18.0,19.38,23.66,8.89,3.16
Pike,707.34,43.32,42.39,44.94,7.51,4.82
Pike,721.48,40.9,42.39,47.78,7.44,5.02
Roach,147.49,20.85,22.03,23.97,6.84,3.62
Parkki,140.65,17.27,19.87,22.97,8.8,3.2
Whitefish,472.26,26.08,28.07,29.26,9.76,4.45
Bream,648.72,31.31,34.65,37.97,15.79,5.21
Parkki,142.1,19.38,21.11,23.2,8.96,3.23
Whitefish,315.18,27.95,27.5,30.82,9.04,4.87
Smelt,11.52,11.64,11.96,12.81,2.25,1.31
Whitefish,290.7,26.11,26.88,30.49,8.6,5.17
Whitefish,486.15,26.88,28.36,32.09,9.76,4.82
Roach,152.05,20.5,21.38,23.61,6.32,3.49
Whitefish,321.3,24.83,28.65,31.45,8.43,4.54
Pike,700.26,42.91,43.72,44.88,7.44,4.82
Bream,636.36,29.7,31.45,39.5,14.58,5.23
Perch,385.71,24.25,28.89,26.4,6.99,4.2
Pike,510.0,39.61,46.37,47.17,7.41,4.68
Perch,204.82,25.46,27.09,30.94,8.08,4.28
Perch,198.55,24.83,29.17,26.12,6.92,4.36
Parkki,153.36,19.0,19.66,21.21,8.71,3.11
Parkki,150.35,19.95,20.91,22.31,8.98,3.17
Parkki,150.35,19.38,21.32,21.43,8.53,3.26
Smelt,11.52,11.3,12.04,13.21,2.16,1.36
Roach,158.13,19.68,22.5,24.6,6.71,3.47
Whitefish,309.06,26.35,27.79,30.18,8.87,4.68
Roach,150.45,21.26,22.47,24.47,6.49,3.8
Smelt,9.4,11.41,11.68,12.97,2.29,1.25
